Drude mode fit to JC with eps_inf = 9.695 w_p = 8.959 gam = 0.073
1 0 0 2 3 = Specifies Epsilon
lambda	Re[eps] 	Img[eps]
0.9150000000000005	-34.276989136008794	2.368905636564281
0.9160000000000005	-34.37288735819118	2.3766659934415557
0.9170000000000005	-34.46888911436727	2.384443230810372
0.9180000000000005	-34.56499440057911	2.3922373667422665
0.9190000000000005	-34.66120321286455	2.400048419307617
0.9200000000000005	-34.75751554725723	2.4078764065756424
0.9210000000000005	-34.85393139978662	2.415721346614399
0.9220000000000005	-34.95045076647797	2.42358325749078
0.9230000000000005	-35.04707364335238	2.4314621572705173
0.9240000000000005	-35.14380002642672	2.439358064018175
0.9250000000000005	-35.24062991171371	2.4472709957971532
0.9260000000000005	-35.33756329522183	2.455200970669683
0.9270000000000005	-35.434600172955385	2.4631480066968265
0.9280000000000005	-35.531740540914555	2.471112121938482
0.9290000000000005	-35.62898439509523	2.479093334453367
0.9300000000000005	-35.72633173148918	2.487091662299034
0.9310000000000005	-35.82378254608396	2.4951071235318594
0.9320000000000005	-35.92133683486294	2.5031397362070456
0.9330000000000005	-36.018994593805346	2.511189518378621
0.9340000000000005	-36.11675581888612	2.5192564880994306
0.9350000000000005	-36.214620506076116	2.5273406634211506
0.9360000000000005	-36.312588651341954	2.5354420623942695
0.9370000000000005	-36.410660250646075	2.5435607030680996
0.9380000000000005	-36.50883529994671	2.551696603490768
0.9390000000000005	-36.607113795197975	2.5598497817092234
0.9400000000000005	-36.70549573234976	2.5680202557692278
0.9410000000000005	-36.80398110734774	2.5762080437153543
0.9420000000000005	-36.902569916133444	2.584413163590995
0.9430000000000005	-37.00126215464422	2.592635633438351
0.9440000000000005	-37.10005781881323	2.600875471298434
0.9450000000000005	-37.19895690456943	2.609132695211067
0.9460000000000005	-37.297959407837624	2.617407323214881
0.9470000000000005	-37.39706532453842	2.6256993733473113
0.9480000000000005	-37.49627465058825	2.6340088636446053
0.9490000000000005	-37.595587381899364	2.6423358121418095
0.9500000000000005	-37.695003514379835	2.650680236872776
0.9510000000000005	-37.79452304393355	2.6590421558701625
0.9520000000000005	-37.894145966460215	2.6674215871654194
0.9530000000000005	-37.99387227785539	2.6758185487888086
0.9540000000000005	-38.09370197401037	2.68423305876938
0.9550000000000005	-38.193635050812375	2.6926651351349893
0.9560000000000005	-38.29367150414441	2.7011147959122837
0.9570000000000005	-38.39381132988527	2.709582059126707
0.9580000000000005	-38.494054523909625	2.7180669428024977
0.9590000000000005	-38.59440108208791	2.726569464962686
0.9600000000000005	-38.69485100028645	2.735089643629094
0.9610000000000005	-38.79540427436733	2.7436274968223326
0.9620000000000005	-38.89606090018853	2.752183042561808
0.9630000000000005	-38.99682087360378	2.760756298865705
0.9640000000000005	-39.097684190462715	2.769347283751003
0.9650000000000005	-39.198650846610704	2.777956015233462
0.9660000000000005	-39.299720837889026	2.7865825113276284
0.9670000000000005	-39.400894160134754	2.7952267900468346
0.9680000000000005	-39.5021708091808	2.8038888694031883
0.9690000000000005	-39.60355078085584	2.812568767407581
0.9700000000000005	-39.70503407098451	2.8212665020696885
0.9710000000000005	-39.80662067538711	2.8299820913979565
0.9720000000000005	-39.90831058987993	2.8387155533996142
0.9730000000000005	-40.010103810274984	2.847466906080664
0.9740000000000005	-40.112000332380134	2.8562361674458825
0.9750000000000005	-40.214000151999116	2.865023355498822
0.9760000000000005	-40.31610326493144	2.8738284882418044
0.9770000000000005	-40.41830966697249	2.8826515836759246
0.9780000000000005	-40.52061935391346	2.8914926598010475
0.9790000000000005	-40.62303232154137	2.900351734615806
0.9800000000000005	-40.72554856563913	2.9092288261176003
0.9810000000000005	-40.82816808198541	2.918123952302599
0.9820000000000005	-40.9308908663547	2.927037131165729
0.9830000000000005	-41.03371691451744	2.9359683807006918
0.9840000000000005	-41.136646222239804	2.9449177188999442
0.9850000000000005	-41.239678785283786	2.9538851637547032
0.9860000000000005	-41.34281459940733	2.9628707332549533
0.9870000000000005	-41.44605366036407	2.9718744453894304
0.9880000000000005	-41.54939596390359	2.9808963181456325
0.9890000000000005	-41.65284150577129	2.9899363695098162
0.9900000000000005	-41.756390281708306	2.9989946174669844
0.9910000000000005	-41.860042287451776	3.008071080000908
0.9920000000000005	-41.963797518734566	3.0171657750940994
0.9930000000000005	-42.06765597128539	3.0262787207278294
0.9940000000000005	-42.17161764082883	3.0354099348821157
0.9950000000000006	-42.275682523085266	3.0445594355357266
0.9960000000000006	-42.379850613771	3.05372724066618
0.9970000000000006	-42.484121908598084	3.062913368249741
0.9980000000000006	-42.58849640327445	3.0721178362614183
0.9990000000000006	-42.69297409350385	3.081340662674965
